,investment_cost,avg_p_peak,avg_papr,avg_daily_peak_increase,total_cost_per_user,avg_soc_t_dep_percent,lowest_soc_percent,highest_soc_percent,soc_range,num_cp,p_cp_rated,avg_num_charging_days,economic_weight,technical_weight,social_weight,objective_value,mip_gap
config_1_opportunistic,2000.0,16.07118803428564,1.9360185952566904,0.9999999999999953,34.19924472137054,94.59405088825874,67.3013640262364,100.0,32.6986359737636,10.0,2.4,6.6,0.30000000000000004,0.2,0.5,1590.4098583153316,3.431171016770444e-13
config_1_opportunistic,2000.0,16.07118803428564,1.936493226632031,0.9999999999999953,34.029040069442594,94.4565434136002,65.70878106318607,100.0,34.291218936813934,10.0,2.4,6.6,0.30000000000000004,0.1,0.6,1623.8895796180025,0.0
config_1_opportunistic,2000.0,16.6806576379119,2.0081336720339142,1.039413437843192,34.36080807458838,96.01465453498437,73.65600490082798,100.0,26.34399509917202,10.0,2.4,6.8,0.30000000000000004,0.0,0.7,1656.3473700820355,0.0
config_1_opportunistic,2000.0,16.07118803428564,1.9723690369915132,0.9999999999999953,30.675063279738726,80.76825356782112,34.36270884428533,100.0,65.63729115571468,10.0,2.4,5.3,0.2,0.8,0.0,975.2525290461226,3.380579076428045e-13
config_1_opportunistic,2000.0,16.07118803428564,1.9622027530236825,0.9999999999999953,31.14883970961616,90.08995736346861,55.207715734346884,100.0,44.792284265653116,10.0,2.4,6.1,0.2,0.7000000000000001,0.1,1034.9759427187012,0.0
config_1_opportunistic,2000.0,16.07118803428564,1.945949800545041,0.9999999999999953,33.145036558362825,93.42493691361999,68.1699168180675,100.0,31.830083181932494,10.0,2.4,6.5,0.2,0.6000000000000001,0.2,1080.7401908573345,2.7350308665926205e-13
config_1_opportunistic,2000.0,16.07118803428564,1.9399771890048159,0.9999999999999953,33.89217016527077,94.30449161850223,70.83313065809813,100.0,29.166869341901872,10.0,2.4,6.5,0.2,0.5,0.3,1117.5378953679779,0.0
config_1_opportunistic,2000.0,16.07118803428564,1.9397206010026211,0.9999999999999953,33.922346974702485,94.41611520409445,71.20932702578273,100.0,28.790672974217273,10.0,2.4,6.5,0.2,0.4,0.4,1151.8597326779065,2.960955257737244e-13
config_1_opportunistic,2000.0,16.07118803428564,1.9373506941084846,0.9999999999999953,34.2206840445255,94.89871527811547,72.87370769121932,100.0,27.126292308780677,10.0,2.4,6.6,0.2,0.30000000000000004,0.5,1186.0018199421183,0.0
config_1_opportunistic,2000.0,16.071188034285658,1.9369720741961463,0.9999999999999963,34.24856642210325,94.92149375185053,72.87370769121932,100.0,27.126292308780677,10.0,2.4,6.6,0.2,0.2,0.6,1219.661659011723,6.711248365869667e-13
config_1_opportunistic,2000.0,16.071188034285658,1.9332692662220319,0.9999999999999963,34.56283019626919,95.04323005206064,67.3013640262364,100.0,32.6986359737636,10.0,2.4,6.7,0.2,0.1,0.7,1252.7811577502052,0.0
config_1_opportunistic,2000.0,16.65871892513331,2.0045599606880082,1.0376869285480925,34.36656540686299,96.15181151690277,73.68421052631578,100.0,26.31578947368422,10.0,2.4,6.8,0.2,0.0,0.8,1285.2256888806837,2.830614761723332e-13
config_1_opportunistic,2000.0,16.07118803428564,1.9723690369915141,0.9999999999999953,30.67506327973868,80.76825356782115,34.36270884428533,100.0,65.63729115571468,10.0,2.4,5.3,0.1,0.9,0.0,569.9914371676457,1.1967215327290437e-13
config_1_opportunistic,2000.0,16.07118803428564,1.9621282944284169,0.9999999999999953,31.14883970961613,89.93410690396001,55.207715734346884,100.0,44.792284265653116,10.0,2.4,6.1,0.1,0.8,0.1,629.7587841612477,8.845696461032283e-13
config_1_opportunistic,2000.0,16.071188034285658,1.9459116413046833,0.9999999999999964,33.1450365583629,93.31592945521491,68.1699168180675,100.0,31.830083181932494,10.0,2.4,6.5,0.1,0.7000000000000001,0.2,675.739626340252,0.0
config_1_opportunistic,2000.0,16.07118803428564,1.9399771890048179,0.9999999999999953,33.89217016527077,94.30449161850223,70.83313065809813,100.0,29.166869341901872,10.0,2.4,6.5,0.1,0.6000000000000001,0.3,713.1593833972107,4.782388356725653e-13
config_1_opportunistic,2000.0,16.07118803428564,1.9397206010026227,0.9999999999999953,33.92234697470257,94.41611520409442,71.20932702578273,100.0,28.790672974217273,10.0,2.4,6.5,0.1,0.5,0.4,747.4854908608637,0.0
config_1_opportunistic,2000.0,16.07118803428564,1.9373506941084868,0.9999999999999953,34.22068404452541,94.8987152781155,72.87370769121932,100.0,27.126292308780677,10.0,2.4,6.6,0.1,0.4,0.5,781.5800743626862,1.10547849801418e-12
config_1_opportunistic,2000.0,16.071188034285658,1.9371084017097648,0.9999999999999964,34.2525015142784,94.94823993832593,72.87370769121932,100.0,27.126292308780677,10.0,2.4,6.6,0.1,0.30000000000000004,0.6,815.2432595336667,0.0
config_1_opportunistic,2000.0,16.07118803428564,1.9339072489573557,0.9999999999999953,34.671462220669085,95.49251036472882,75.75121352188133,100.0,24.248786478118674,10.0,2.4,6.7,0.1,0.2,0.7,848.5286363597065,0.0
config_1_opportunistic,2000.0,16.07118803428564,1.9344650378736294,0.9999999999999953,34.580334427248914,95.32114825544198,73.656004900828,100.0,26.343995099172005,10.0,2.4,6.7,0.1,0.1,0.8,881.453308834628,0.0
config_1_opportunistic,2000.0,16.649614813503344,2.003251594803571,1.0371011636276446,34.36656540686297,96.12693071678238,73.68421052631578,100.0,26.31578947368422,10.0,2.4,6.8,0.1,0.0,0.9,914.0968643226206,2.487413361949595e-14
config_1_opportunistic,15000.0,16.071188034285715,1.9750038761502506,1.0,30.68578031711194,80.71863136893175,25.55968958900771,100.0,74.44031041099228,10.0,7.2,4.4,0.0,1.0,0.0,163.3830737085036,0.0
config_1_opportunistic,15000.0,16.071188034285715,1.9658261079562145,1.0,31.321309230661733,90.94883515513428,55.207715734346884,100.0,44.792284265653116,10.0,7.2,6.1,0.0,0.9,0.1,221.02697864656648,2.571786449277914e-13
config_1_opportunistic,15000.0,16.071188034285715,1.9497928740302393,1.0,33.20346116222284,94.03050255875345,68.1699168180675,100.0,31.830083181932494,10.0,7.2,6.5,0.0,0.8,0.2,265.16945303581747,1.0075220414234813e-12
config_1_opportunistic,15000.0,16.071188034285715,1.9447436076564049,1.0,33.86201631719438,95.32310820711875,70.51557857324349,100.0,29.484421426756512,10.0,7.2,6.5,0.0,0.7000000000000001,0.3,300.2805894634406,1.079015756847814e-12
config_1_opportunistic,15000.0,16.071188034285715,1.940668685572698,1.0,34.376609286817185,96.02738690030009,72.87370769121932,100.0,27.126292308780677,10.0,7.2,6.6,0.0,0.6000000000000001,0.4,329.1609974210164,7.080365509745257e-13
config_1_opportunistic,15000.0,16.071188034285715,1.9390684789046209,1.0,34.58658477245123,96.30237259975829,72.87370769121932,100.0,27.126292308780677,10.0,7.2,6.6,0.0,0.5,0.5,357.01053488669174,0.0
config_1_opportunistic,15000.0,16.071188034285715,1.937449178748627,1.0,34.80069328876084,96.45442987925678,73.68421052631578,100.0,26.31578947368422,10.0,7.2,6.7,0.0,0.4,0.6,384.62279765818215,8.867402432758341e-14
config_1_opportunistic,15000.0,16.071188034285715,1.9369199921504827,1.0,34.87114617870669,96.49603657205624,73.68421052631578,100.0,26.31578947368422,10.0,7.2,6.7,0.0,0.30000000000000004,0.7,412.0791453222712,0.0
config_1_opportunistic,15000.0,16.071188034285715,1.9369199921504827,1.0,34.871146178706674,96.49603657205624,73.68421052631578,100.0,26.31578947368422,10.0,7.2,6.7,0.0,0.2,0.8,439.4888671330429,1.513276104147847e-12
config_1_opportunistic,15000.0,16.071188034285715,1.9369199921504827,1.0,34.871146178706674,96.49603657205624,73.68421052631578,100.0,26.31578947368422,10.0,7.2,6.7,0.0,0.1,0.9,466.89858894381456,0.0
config_1_opportunistic,15000.0,16.620417600773187,1.9971970582804202,1.0351804843374435,34.93114179015524,95.94269705285089,73.68421052631578,100.0,26.31578947368422,10.0,7.2,6.7,0.0,0.0,1.0,494.30831075458633,0.0
