,config,strategy,model,version,wait_time
334,Config 2,Opportunistic,Config 2 - Opportunistic Charging,norm_w_sum,56.75
335,Config 2,Opportunistic,Config 2 - Opportunistic Charging,norm_w_sum,32.5
336,Config 2,Opportunistic,Config 2 - Opportunistic Charging,norm_w_sum,9.0
337,Config 2,Opportunistic,Config 2 - Opportunistic Charging,norm_w_sum,
338,Config 2,Opportunistic,Config 2 - Opportunistic Charging,norm_w_sum,
339,Config 2,Opportunistic,Config 2 - Opportunistic Charging,norm_w_sum,
340,Config 2,Opportunistic,Config 2 - Opportunistic Charging,norm_w_sum,4.75
341,Config 2,Opportunistic,Config 2 - Opportunistic Charging,norm_w_sum,2.0
342,Config 2,Opportunistic,Config 2 - Opportunistic Charging,norm_w_sum,29.0
343,Config 2,Opportunistic,Config 2 - Opportunistic Charging,norm_w_sum,5.75
344,Config 2,Opportunistic,Config 2 - Opportunistic Charging,norm_w_sum,
345,Config 2,Opportunistic,Config 2 - Opportunistic Charging,norm_w_sum,
346,Config 2,Opportunistic,Config 2 - Opportunistic Charging,norm_w_sum,
347,Config 2,Opportunistic,Config 2 - Opportunistic Charging,norm_w_sum,5.5
348,Config 2,Opportunistic,Config 2 - Opportunistic Charging,norm_w_sum,2.5
349,Config 2,Opportunistic,Config 2 - Opportunistic Charging,norm_w_sum,3.75
350,Config 2,Opportunistic,Config 2 - Opportunistic Charging,norm_w_sum,1.5
351,Config 2,Opportunistic,Config 2 - Opportunistic Charging,norm_w_sum,2.0
352,Config 2,Opportunistic,Config 2 - Opportunistic Charging,norm_w_sum,
353,Config 2,Opportunistic,Config 2 - Opportunistic Charging,norm_w_sum,
354,Config 2,Opportunistic,Config 2 - Opportunistic Charging,norm_w_sum,2.25
355,Config 2,Opportunistic,Config 2 - Opportunistic Charging,norm_w_sum,6.0
356,Config 2,Opportunistic,Config 2 - Opportunistic Charging,norm_w_sum,2.75
357,Config 2,Opportunistic,Config 2 - Opportunistic Charging,norm_w_sum,14.25
358,Config 2,Opportunistic,Config 2 - Opportunistic Charging,norm_w_sum,4.25
359,Config 2,Opportunistic,Config 2 - Opportunistic Charging,norm_w_sum,8.5
360,Config 2,Opportunistic,Config 2 - Opportunistic Charging,norm_w_sum,0.25
361,Config 2,Opportunistic,Config 2 - Opportunistic Charging,norm_w_sum,0.25
362,Config 2,Opportunistic,Config 2 - Opportunistic Charging,norm_w_sum,
363,Config 2,Opportunistic,Config 2 - Opportunistic Charging,norm_w_sum,8.25
364,Config 2,Opportunistic,Config 2 - Opportunistic Charging,norm_w_sum,11.5
365,Config 2,Opportunistic,Config 2 - Opportunistic Charging,norm_w_sum,9.75
366,Config 2,Opportunistic,Config 2 - Opportunistic Charging,norm_w_sum,5.25
367,Config 2,Opportunistic,Config 2 - Opportunistic Charging,norm_w_sum,13.5
368,Config 2,Opportunistic,Config 2 - Opportunistic Charging,norm_w_sum,0.25
369,Config 2,Opportunistic,Config 2 - Opportunistic Charging,norm_w_sum,0.25
370,Config 2,Opportunistic,Config 2 - Opportunistic Charging,norm_w_sum,4.25
371,Config 2,Opportunistic,Config 2 - Opportunistic Charging,norm_w_sum,0.25
372,Config 2,Opportunistic,Config 2 - Opportunistic Charging,norm_w_sum,
373,Config 2,Opportunistic,Config 2 - Opportunistic Charging,norm_w_sum,0.25
374,Config 2,Opportunistic,Config 2 - Opportunistic Charging,norm_w_sum,8.5
375,Config 2,Opportunistic,Config 2 - Opportunistic Charging,norm_w_sum,8.0
376,Config 2,Opportunistic,Config 2 - Opportunistic Charging,norm_w_sum,4.75
377,Config 2,Opportunistic,Config 2 - Opportunistic Charging,norm_w_sum,11.25
378,Config 2,Opportunistic,Config 2 - Opportunistic Charging,norm_w_sum,0.25
379,Config 2,Opportunistic,Config 2 - Opportunistic Charging,norm_w_sum,5.25
380,Config 2,Opportunistic,Config 2 - Opportunistic Charging,norm_w_sum,
381,Config 2,Opportunistic,Config 2 - Opportunistic Charging,norm_w_sum,3.25
382,Config 2,Opportunistic,Config 2 - Opportunistic Charging,norm_w_sum,4.75
383,Config 2,Opportunistic,Config 2 - Opportunistic Charging,norm_w_sum,8.75
384,Config 2,Opportunistic,Config 2 - Opportunistic Charging,norm_w_sum,7.0
385,Config 2,Opportunistic,Config 2 - Opportunistic Charging,norm_w_sum,4.25
386,Config 2,Opportunistic,Config 2 - Opportunistic Charging,norm_w_sum,13.75
387,Config 2,Opportunistic,Config 2 - Opportunistic Charging,norm_w_sum,0.25
388,Config 2,Opportunistic,Config 2 - Opportunistic Charging,norm_w_sum,
389,Config 2,Opportunistic,Config 2 - Opportunistic Charging,norm_w_sum,1.25
390,Config 2,Opportunistic,Config 2 - Opportunistic Charging,norm_w_sum,10.5
391,Config 2,Opportunistic,Config 2 - Opportunistic Charging,norm_w_sum,10.25
392,Config 2,Opportunistic,Config 2 - Opportunistic Charging,norm_w_sum,11.5
393,Config 2,Opportunistic,Config 2 - Opportunistic Charging,norm_w_sum,13.25
394,Config 2,Opportunistic,Config 2 - Opportunistic Charging,norm_w_sum,0.25
395,Config 2,Opportunistic,Config 2 - Opportunistic Charging,norm_w_sum,14.0
396,Config 2,Opportunistic,Config 2 - Opportunistic Charging,norm_w_sum,
397,Config 2,Opportunistic,Config 2 - Opportunistic Charging,norm_w_sum,6.75
398,Config 2,Opportunistic,Config 2 - Opportunistic Charging,norm_w_sum,12.0
399,Config 2,Opportunistic,Config 2 - Opportunistic Charging,norm_w_sum,5.0
400,Config 2,Opportunistic,Config 2 - Opportunistic Charging,norm_w_sum,10.25
401,Config 2,Opportunistic,Config 2 - Opportunistic Charging,norm_w_sum,12.25
402,Config 2,Opportunistic,Config 2 - Opportunistic Charging,norm_w_sum,18.25
403,Config 2,Opportunistic,Config 2 - Opportunistic Charging,norm_w_sum,1.75
404,Config 2,Opportunistic,Config 2 - Opportunistic Charging,norm_w_sum,
405,Config 2,Opportunistic,Config 2 - Opportunistic Charging,norm_w_sum,4.75
406,Config 2,Opportunistic,Config 2 - Opportunistic Charging,norm_w_sum,29.75
407,Config 2,Opportunistic,Config 2 - Opportunistic Charging,norm_w_sum,12.25
408,Config 2,Opportunistic,Config 2 - Opportunistic Charging,norm_w_sum,29.0
409,Config 2,Opportunistic,Config 2 - Opportunistic Charging,norm_w_sum,7.5
410,Config 2,Opportunistic,Config 2 - Opportunistic Charging,norm_w_sum,17.75
411,Config 2,Opportunistic,Config 2 - Opportunistic Charging,norm_w_sum,11.25
412,Config 2,Opportunistic,Config 2 - Opportunistic Charging,norm_w_sum,
413,Config 2,Opportunistic,Config 2 - Opportunistic Charging,norm_w_sum,
414,Config 2,Opportunistic,Config 2 - Opportunistic Charging,norm_w_sum,
415,Config 2,Flexible,Config 2 - Flexible Charging,norm_w_sum,6.0
416,Config 2,Flexible,Config 2 - Flexible Charging,norm_w_sum,5.75
417,Config 2,Flexible,Config 2 - Flexible Charging,norm_w_sum,56.0
418,Config 2,Flexible,Config 2 - Flexible Charging,norm_w_sum,31.75
419,Config 2,Flexible,Config 2 - Flexible Charging,norm_w_sum,8.25
420,Config 2,Flexible,Config 2 - Flexible Charging,norm_w_sum,
421,Config 2,Flexible,Config 2 - Flexible Charging,norm_w_sum,
422,Config 2,Flexible,Config 2 - Flexible Charging,norm_w_sum,
423,Config 2,Flexible,Config 2 - Flexible Charging,norm_w_sum,5.5
424,Config 2,Flexible,Config 2 - Flexible Charging,norm_w_sum,1.75
425,Config 2,Flexible,Config 2 - Flexible Charging,norm_w_sum,6.0
426,Config 2,Flexible,Config 2 - Flexible Charging,norm_w_sum,5.75
427,Config 2,Flexible,Config 2 - Flexible Charging,norm_w_sum,
428,Config 2,Flexible,Config 2 - Flexible Charging,norm_w_sum,
429,Config 2,Flexible,Config 2 - Flexible Charging,norm_w_sum,
430,Config 2,Flexible,Config 2 - Flexible Charging,norm_w_sum,3.75
431,Config 2,Flexible,Config 2 - Flexible Charging,norm_w_sum,28.75
432,Config 2,Flexible,Config 2 - Flexible Charging,norm_w_sum,5.0
433,Config 2,Flexible,Config 2 - Flexible Charging,norm_w_sum,24.25
434,Config 2,Flexible,Config 2 - Flexible Charging,norm_w_sum,5.0
435,Config 2,Flexible,Config 2 - Flexible Charging,norm_w_sum,
436,Config 2,Flexible,Config 2 - Flexible Charging,norm_w_sum,
437,Config 2,Flexible,Config 2 - Flexible Charging,norm_w_sum,0.5
438,Config 2,Flexible,Config 2 - Flexible Charging,norm_w_sum,12.25
439,Config 2,Flexible,Config 2 - Flexible Charging,norm_w_sum,0.25
440,Config 2,Flexible,Config 2 - Flexible Charging,norm_w_sum,14.0
441,Config 2,Flexible,Config 2 - Flexible Charging,norm_w_sum,0.75
442,Config 2,Flexible,Config 2 - Flexible Charging,norm_w_sum,8.5
443,Config 2,Flexible,Config 2 - Flexible Charging,norm_w_sum,0.25
444,Config 2,Flexible,Config 2 - Flexible Charging,norm_w_sum,0.25
445,Config 2,Flexible,Config 2 - Flexible Charging,norm_w_sum,
446,Config 2,Flexible,Config 2 - Flexible Charging,norm_w_sum,0.25
447,Config 2,Flexible,Config 2 - Flexible Charging,norm_w_sum,32.25
448,Config 2,Flexible,Config 2 - Flexible Charging,norm_w_sum,8.75
449,Config 2,Flexible,Config 2 - Flexible Charging,norm_w_sum,0.25
450,Config 2,Flexible,Config 2 - Flexible Charging,norm_w_sum,16.5
451,Config 2,Flexible,Config 2 - Flexible Charging,norm_w_sum,0.25
452,Config 2,Flexible,Config 2 - Flexible Charging,norm_w_sum,0.25
453,Config 2,Flexible,Config 2 - Flexible Charging,norm_w_sum,3.5
454,Config 2,Flexible,Config 2 - Flexible Charging,norm_w_sum,0.25
455,Config 2,Flexible,Config 2 - Flexible Charging,norm_w_sum,
456,Config 2,Flexible,Config 2 - Flexible Charging,norm_w_sum,0.25
457,Config 2,Flexible,Config 2 - Flexible Charging,norm_w_sum,7.5
458,Config 2,Flexible,Config 2 - Flexible Charging,norm_w_sum,1.25
459,Config 2,Flexible,Config 2 - Flexible Charging,norm_w_sum,7.5
460,Config 2,Flexible,Config 2 - Flexible Charging,norm_w_sum,1.75
461,Config 2,Flexible,Config 2 - Flexible Charging,norm_w_sum,11.25
462,Config 2,Flexible,Config 2 - Flexible Charging,norm_w_sum,5.25
463,Config 2,Flexible,Config 2 - Flexible Charging,norm_w_sum,
464,Config 2,Flexible,Config 2 - Flexible Charging,norm_w_sum,0.25
465,Config 2,Flexible,Config 2 - Flexible Charging,norm_w_sum,6.5
466,Config 2,Flexible,Config 2 - Flexible Charging,norm_w_sum,1.75
467,Config 2,Flexible,Config 2 - Flexible Charging,norm_w_sum,6.5
468,Config 2,Flexible,Config 2 - Flexible Charging,norm_w_sum,0.75
469,Config 2,Flexible,Config 2 - Flexible Charging,norm_w_sum,13.75
470,Config 2,Flexible,Config 2 - Flexible Charging,norm_w_sum,0.25
471,Config 2,Flexible,Config 2 - Flexible Charging,norm_w_sum,
472,Config 2,Flexible,Config 2 - Flexible Charging,norm_w_sum,8.5
473,Config 2,Flexible,Config 2 - Flexible Charging,norm_w_sum,0.25
474,Config 2,Flexible,Config 2 - Flexible Charging,norm_w_sum,9.5
475,Config 2,Flexible,Config 2 - Flexible Charging,norm_w_sum,0.25
476,Config 2,Flexible,Config 2 - Flexible Charging,norm_w_sum,12.25
477,Config 2,Flexible,Config 2 - Flexible Charging,norm_w_sum,0.25
478,Config 2,Flexible,Config 2 - Flexible Charging,norm_w_sum,1.0
479,Config 2,Flexible,Config 2 - Flexible Charging,norm_w_sum,
480,Config 2,Flexible,Config 2 - Flexible Charging,norm_w_sum,1.5
481,Config 2,Flexible,Config 2 - Flexible Charging,norm_w_sum,11.5
482,Config 2,Flexible,Config 2 - Flexible Charging,norm_w_sum,1.0
483,Config 2,Flexible,Config 2 - Flexible Charging,norm_w_sum,8.5
484,Config 2,Flexible,Config 2 - Flexible Charging,norm_w_sum,0.25
485,Config 2,Flexible,Config 2 - Flexible Charging,norm_w_sum,18.25
486,Config 2,Flexible,Config 2 - Flexible Charging,norm_w_sum,1.75
487,Config 2,Flexible,Config 2 - Flexible Charging,norm_w_sum,
488,Config 2,Flexible,Config 2 - Flexible Charging,norm_w_sum,6.5
489,Config 2,Flexible,Config 2 - Flexible Charging,norm_w_sum,0.25
490,Config 2,Flexible,Config 2 - Flexible Charging,norm_w_sum,12.75
491,Config 2,Flexible,Config 2 - Flexible Charging,norm_w_sum,30.25
492,Config 2,Flexible,Config 2 - Flexible Charging,norm_w_sum,8.75
493,Config 2,Flexible,Config 2 - Flexible Charging,norm_w_sum,7.5
494,Config 2,Flexible,Config 2 - Flexible Charging,norm_w_sum,1.0
495,Config 2,Flexible,Config 2 - Flexible Charging,norm_w_sum,
496,Config 2,Flexible,Config 2 - Flexible Charging,norm_w_sum,
497,Config 2,Flexible,Config 2 - Flexible Charging,norm_w_sum,
498,Config 3,Uncoordinated,Config 3 - Uncoordinated Charging,norm_w_sum,0.0
499,Config 3,Uncoordinated,Config 3 - Uncoordinated Charging,norm_w_sum,0.25
500,Config 3,Uncoordinated,Config 3 - Uncoordinated Charging,norm_w_sum,0.25
501,Config 3,Uncoordinated,Config 3 - Uncoordinated Charging,norm_w_sum,0.25
502,Config 3,Uncoordinated,Config 3 - Uncoordinated Charging,norm_w_sum,0.25
503,Config 3,Uncoordinated,Config 3 - Uncoordinated Charging,norm_w_sum,0.25
504,Config 3,Uncoordinated,Config 3 - Uncoordinated Charging,norm_w_sum,2.75
505,Config 3,Uncoordinated,Config 3 - Uncoordinated Charging,norm_w_sum,1.25
506,Config 3,Uncoordinated,Config 3 - Uncoordinated Charging,norm_w_sum,1.25
507,Config 3,Uncoordinated,Config 3 - Uncoordinated Charging,norm_w_sum,1.25
508,Config 3,Uncoordinated,Config 3 - Uncoordinated Charging,norm_w_sum,0.25
509,Config 3,Uncoordinated,Config 3 - Uncoordinated Charging,norm_w_sum,1.25
510,Config 3,Uncoordinated,Config 3 - Uncoordinated Charging,norm_w_sum,0.25
511,Config 3,Uncoordinated,Config 3 - Uncoordinated Charging,norm_w_sum,0.75
512,Config 3,Uncoordinated,Config 3 - Uncoordinated Charging,norm_w_sum,0.25
513,Config 3,Uncoordinated,Config 3 - Uncoordinated Charging,norm_w_sum,0.25
514,Config 3,Uncoordinated,Config 3 - Uncoordinated Charging,norm_w_sum,1.5
515,Config 3,Uncoordinated,Config 3 - Uncoordinated Charging,norm_w_sum,0.25
516,Config 3,Uncoordinated,Config 3 - Uncoordinated Charging,norm_w_sum,19.25
517,Config 3,Uncoordinated,Config 3 - Uncoordinated Charging,norm_w_sum,0.0
518,Config 3,Uncoordinated,Config 3 - Uncoordinated Charging,norm_w_sum,2.25
519,Config 3,Uncoordinated,Config 3 - Uncoordinated Charging,norm_w_sum,0.25
520,Config 3,Uncoordinated,Config 3 - Uncoordinated Charging,norm_w_sum,2.75
521,Config 3,Uncoordinated,Config 3 - Uncoordinated Charging,norm_w_sum,0.25
522,Config 3,Uncoordinated,Config 3 - Uncoordinated Charging,norm_w_sum,0.25
523,Config 3,Uncoordinated,Config 3 - Uncoordinated Charging,norm_w_sum,0.25
524,Config 3,Uncoordinated,Config 3 - Uncoordinated Charging,norm_w_sum,0.25
525,Config 3,Uncoordinated,Config 3 - Uncoordinated Charging,norm_w_sum,0.25
526,Config 3,Uncoordinated,Config 3 - Uncoordinated Charging,norm_w_sum,0.25
527,Config 3,Uncoordinated,Config 3 - Uncoordinated Charging,norm_w_sum,0.75
528,Config 3,Uncoordinated,Config 3 - Uncoordinated Charging,norm_w_sum,
529,Config 3,Uncoordinated,Config 3 - Uncoordinated Charging,norm_w_sum,0.0
530,Config 3,Uncoordinated,Config 3 - Uncoordinated Charging,norm_w_sum,1.5
531,Config 3,Uncoordinated,Config 3 - Uncoordinated Charging,norm_w_sum,0.25
532,Config 3,Uncoordinated,Config 3 - Uncoordinated Charging,norm_w_sum,0.5
533,Config 3,Uncoordinated,Config 3 - Uncoordinated Charging,norm_w_sum,0.25
534,Config 3,Uncoordinated,Config 3 - Uncoordinated Charging,norm_w_sum,0.25
535,Config 3,Uncoordinated,Config 3 - Uncoordinated Charging,norm_w_sum,0.25
536,Config 3,Uncoordinated,Config 3 - Uncoordinated Charging,norm_w_sum,0.0
537,Config 3,Uncoordinated,Config 3 - Uncoordinated Charging,norm_w_sum,0.25
538,Config 3,Uncoordinated,Config 3 - Uncoordinated Charging,norm_w_sum,0.0
539,Config 3,Uncoordinated,Config 3 - Uncoordinated Charging,norm_w_sum,0.0
540,Config 3,Uncoordinated,Config 3 - Uncoordinated Charging,norm_w_sum,1.25
541,Config 3,Uncoordinated,Config 3 - Uncoordinated Charging,norm_w_sum,0.25
542,Config 3,Uncoordinated,Config 3 - Uncoordinated Charging,norm_w_sum,0.25
543,Config 3,Uncoordinated,Config 3 - Uncoordinated Charging,norm_w_sum,1.25
544,Config 3,Uncoordinated,Config 3 - Uncoordinated Charging,norm_w_sum,0.25
545,Config 3,Uncoordinated,Config 3 - Uncoordinated Charging,norm_w_sum,0.0
546,Config 3,Uncoordinated,Config 3 - Uncoordinated Charging,norm_w_sum,0.25
547,Config 3,Uncoordinated,Config 3 - Uncoordinated Charging,norm_w_sum,0.0
548,Config 3,Uncoordinated,Config 3 - Uncoordinated Charging,norm_w_sum,0.0
549,Config 3,Uncoordinated,Config 3 - Uncoordinated Charging,norm_w_sum,0.25
550,Config 3,Uncoordinated,Config 3 - Uncoordinated Charging,norm_w_sum,0.25
551,Config 3,Uncoordinated,Config 3 - Uncoordinated Charging,norm_w_sum,0.25
552,Config 3,Uncoordinated,Config 3 - Uncoordinated Charging,norm_w_sum,0.25
553,Config 3,Uncoordinated,Config 3 - Uncoordinated Charging,norm_w_sum,0.25
554,Config 3,Uncoordinated,Config 3 - Uncoordinated Charging,norm_w_sum,0.0
555,Config 3,Uncoordinated,Config 3 - Uncoordinated Charging,norm_w_sum,0.25
556,Config 3,Uncoordinated,Config 3 - Uncoordinated Charging,norm_w_sum,0.25
557,Config 3,Uncoordinated,Config 3 - Uncoordinated Charging,norm_w_sum,2.0
558,Config 3,Uncoordinated,Config 3 - Uncoordinated Charging,norm_w_sum,0.25
559,Config 3,Uncoordinated,Config 3 - Uncoordinated Charging,norm_w_sum,2.25
560,Config 3,Uncoordinated,Config 3 - Uncoordinated Charging,norm_w_sum,0.25
561,Config 3,Uncoordinated,Config 3 - Uncoordinated Charging,norm_w_sum,1.0
562,Config 3,Uncoordinated,Config 3 - Uncoordinated Charging,norm_w_sum,0.25
563,Config 3,Uncoordinated,Config 3 - Uncoordinated Charging,norm_w_sum,0.0
564,Config 3,Uncoordinated,Config 3 - Uncoordinated Charging,norm_w_sum,0.25
565,Config 3,Uncoordinated,Config 3 - Uncoordinated Charging,norm_w_sum,0.25
566,Config 3,Uncoordinated,Config 3 - Uncoordinated Charging,norm_w_sum,0.25
567,Config 3,Uncoordinated,Config 3 - Uncoordinated Charging,norm_w_sum,0.25
568,Config 3,Uncoordinated,Config 3 - Uncoordinated Charging,norm_w_sum,0.25
569,Config 3,Uncoordinated,Config 3 - Uncoordinated Charging,norm_w_sum,0.25
570,Config 3,Uncoordinated,Config 3 - Uncoordinated Charging,norm_w_sum,0.25
571,Config 3,Uncoordinated,Config 3 - Uncoordinated Charging,norm_w_sum,0.0
572,Config 3,Uncoordinated,Config 3 - Uncoordinated Charging,norm_w_sum,0.0
573,Config 3,Uncoordinated,Config 3 - Uncoordinated Charging,norm_w_sum,0.25
574,Config 3,Uncoordinated,Config 3 - Uncoordinated Charging,norm_w_sum,0.25
575,Config 3,Uncoordinated,Config 3 - Uncoordinated Charging,norm_w_sum,0.25
576,Config 3,Uncoordinated,Config 3 - Uncoordinated Charging,norm_w_sum,0.25
577,Config 3,Uncoordinated,Config 3 - Uncoordinated Charging,norm_w_sum,0.25
578,Config 3,Uncoordinated,Config 3 - Uncoordinated Charging,norm_w_sum,0.25
579,Config 3,Uncoordinated,Config 3 - Uncoordinated Charging,norm_w_sum,0.25
580,Config 3,Uncoordinated,Config 3 - Uncoordinated Charging,norm_w_sum,0.0
581,Config 3,Opportunistic,Config 3 - Opportunistic Charging,norm_w_sum,3.0
582,Config 3,Opportunistic,Config 3 - Opportunistic Charging,norm_w_sum,80.75
583,Config 3,Opportunistic,Config 3 - Opportunistic Charging,norm_w_sum,56.75
584,Config 3,Opportunistic,Config 3 - Opportunistic Charging,norm_w_sum,32.5
585,Config 3,Opportunistic,Config 3 - Opportunistic Charging,norm_w_sum,9.0
586,Config 3,Opportunistic,Config 3 - Opportunistic Charging,norm_w_sum,
587,Config 3,Opportunistic,Config 3 - Opportunistic Charging,norm_w_sum,
588,Config 3,Opportunistic,Config 3 - Opportunistic Charging,norm_w_sum,
589,Config 3,Opportunistic,Config 3 - Opportunistic Charging,norm_w_sum,6.25
590,Config 3,Opportunistic,Config 3 - Opportunistic Charging,norm_w_sum,6.5
591,Config 3,Opportunistic,Config 3 - Opportunistic Charging,norm_w_sum,2.25
592,Config 3,Opportunistic,Config 3 - Opportunistic Charging,norm_w_sum,9.75
593,Config 3,Opportunistic,Config 3 - Opportunistic Charging,norm_w_sum,
594,Config 3,Opportunistic,Config 3 - Opportunistic Charging,norm_w_sum,
595,Config 3,Opportunistic,Config 3 - Opportunistic Charging,norm_w_sum,
596,Config 3,Opportunistic,Config 3 - Opportunistic Charging,norm_w_sum,7.0
597,Config 3,Opportunistic,Config 3 - Opportunistic Charging,norm_w_sum,2.75
598,Config 3,Opportunistic,Config 3 - Opportunistic Charging,norm_w_sum,0.25
599,Config 3,Opportunistic,Config 3 - Opportunistic Charging,norm_w_sum,1.0
600,Config 3,Opportunistic,Config 3 - Opportunistic Charging,norm_w_sum,3.0
601,Config 3,Opportunistic,Config 3 - Opportunistic Charging,norm_w_sum,
602,Config 3,Opportunistic,Config 3 - Opportunistic Charging,norm_w_sum,
603,Config 3,Opportunistic,Config 3 - Opportunistic Charging,norm_w_sum,7.25
604,Config 3,Opportunistic,Config 3 - Opportunistic Charging,norm_w_sum,12.75
605,Config 3,Opportunistic,Config 3 - Opportunistic Charging,norm_w_sum,0.25
606,Config 3,Opportunistic,Config 3 - Opportunistic Charging,norm_w_sum,7.5
607,Config 3,Opportunistic,Config 3 - Opportunistic Charging,norm_w_sum,11.75
608,Config 3,Opportunistic,Config 3 - Opportunistic Charging,norm_w_sum,3.25
609,Config 3,Opportunistic,Config 3 - Opportunistic Charging,norm_w_sum,0.25
610,Config 3,Opportunistic,Config 3 - Opportunistic Charging,norm_w_sum,0.75
611,Config 3,Opportunistic,Config 3 - Opportunistic Charging,norm_w_sum,
612,Config 3,Opportunistic,Config 3 - Opportunistic Charging,norm_w_sum,2.5
613,Config 3,Opportunistic,Config 3 - Opportunistic Charging,norm_w_sum,6.0
614,Config 3,Opportunistic,Config 3 - Opportunistic Charging,norm_w_sum,11.0
615,Config 3,Opportunistic,Config 3 - Opportunistic Charging,norm_w_sum,10.25
616,Config 3,Opportunistic,Config 3 - Opportunistic Charging,norm_w_sum,15.25
617,Config 3,Opportunistic,Config 3 - Opportunistic Charging,norm_w_sum,0.25
618,Config 3,Opportunistic,Config 3 - Opportunistic Charging,norm_w_sum,0.25
619,Config 3,Opportunistic,Config 3 - Opportunistic Charging,norm_w_sum,4.0
620,Config 3,Opportunistic,Config 3 - Opportunistic Charging,norm_w_sum,0.25
621,Config 3,Opportunistic,Config 3 - Opportunistic Charging,norm_w_sum,
622,Config 3,Opportunistic,Config 3 - Opportunistic Charging,norm_w_sum,6.25
623,Config 3,Opportunistic,Config 3 - Opportunistic Charging,norm_w_sum,5.0
624,Config 3,Opportunistic,Config 3 - Opportunistic Charging,norm_w_sum,5.75
625,Config 3,Opportunistic,Config 3 - Opportunistic Charging,norm_w_sum,5.5
626,Config 3,Opportunistic,Config 3 - Opportunistic Charging,norm_w_sum,3.75
627,Config 3,Opportunistic,Config 3 - Opportunistic Charging,norm_w_sum,0.25
628,Config 3,Opportunistic,Config 3 - Opportunistic Charging,norm_w_sum,5.25
629,Config 3,Opportunistic,Config 3 - Opportunistic Charging,norm_w_sum,
630,Config 3,Opportunistic,Config 3 - Opportunistic Charging,norm_w_sum,4.0
631,Config 3,Opportunistic,Config 3 - Opportunistic Charging,norm_w_sum,6.0
632,Config 3,Opportunistic,Config 3 - Opportunistic Charging,norm_w_sum,6.25
633,Config 3,Opportunistic,Config 3 - Opportunistic Charging,norm_w_sum,5.0
634,Config 3,Opportunistic,Config 3 - Opportunistic Charging,norm_w_sum,4.5
635,Config 3,Opportunistic,Config 3 - Opportunistic Charging,norm_w_sum,13.75
636,Config 3,Opportunistic,Config 3 - Opportunistic Charging,norm_w_sum,0.25
637,Config 3,Opportunistic,Config 3 - Opportunistic Charging,norm_w_sum,
638,Config 3,Opportunistic,Config 3 - Opportunistic Charging,norm_w_sum,1.75
639,Config 3,Opportunistic,Config 3 - Opportunistic Charging,norm_w_sum,3.75
640,Config 3,Opportunistic,Config 3 - Opportunistic Charging,norm_w_sum,8.75
641,Config 3,Opportunistic,Config 3 - Opportunistic Charging,norm_w_sum,5.75
642,Config 3,Opportunistic,Config 3 - Opportunistic Charging,norm_w_sum,6.5
643,Config 3,Opportunistic,Config 3 - Opportunistic Charging,norm_w_sum,0.25
644,Config 3,Opportunistic,Config 3 - Opportunistic Charging,norm_w_sum,11.25
645,Config 3,Opportunistic,Config 3 - Opportunistic Charging,norm_w_sum,
646,Config 3,Opportunistic,Config 3 - Opportunistic Charging,norm_w_sum,6.25
647,Config 3,Opportunistic,Config 3 - Opportunistic Charging,norm_w_sum,11.0
648,Config 3,Opportunistic,Config 3 - Opportunistic Charging,norm_w_sum,5.5
649,Config 3,Opportunistic,Config 3 - Opportunistic Charging,norm_w_sum,6.75
650,Config 3,Opportunistic,Config 3 - Opportunistic Charging,norm_w_sum,9.25
651,Config 3,Opportunistic,Config 3 - Opportunistic Charging,norm_w_sum,15.75
652,Config 3,Opportunistic,Config 3 - Opportunistic Charging,norm_w_sum,1.75
653,Config 3,Opportunistic,Config 3 - Opportunistic Charging,norm_w_sum,
654,Config 3,Opportunistic,Config 3 - Opportunistic Charging,norm_w_sum,1.5
655,Config 3,Opportunistic,Config 3 - Opportunistic Charging,norm_w_sum,30.0
656,Config 3,Opportunistic,Config 3 - Opportunistic Charging,norm_w_sum,12.5
657,Config 3,Opportunistic,Config 3 - Opportunistic Charging,norm_w_sum,32.0
658,Config 3,Opportunistic,Config 3 - Opportunistic Charging,norm_w_sum,10.5
659,Config 3,Opportunistic,Config 3 - Opportunistic Charging,norm_w_sum,17.75
660,Config 3,Opportunistic,Config 3 - Opportunistic Charging,norm_w_sum,11.25
661,Config 3,Opportunistic,Config 3 - Opportunistic Charging,norm_w_sum,
662,Config 3,Opportunistic,Config 3 - Opportunistic Charging,norm_w_sum,
663,Config 3,Opportunistic,Config 3 - Opportunistic Charging,norm_w_sum,
664,Config 3,Flexible,Config 3 - Flexible Charging,norm_w_sum,6.0
665,Config 3,Flexible,Config 3 - Flexible Charging,norm_w_sum,0.25
666,Config 3,Flexible,Config 3 - Flexible Charging,norm_w_sum,13.5
667,Config 3,Flexible,Config 3 - Flexible Charging,norm_w_sum,0.25
668,Config 3,Flexible,Config 3 - Flexible Charging,norm_w_sum,8.25
669,Config 3,Flexible,Config 3 - Flexible Charging,norm_w_sum,
670,Config 3,Flexible,Config 3 - Flexible Charging,norm_w_sum,
671,Config 3,Flexible,Config 3 - Flexible Charging,norm_w_sum,
672,Config 3,Flexible,Config 3 - Flexible Charging,norm_w_sum,5.5
673,Config 3,Flexible,Config 3 - Flexible Charging,norm_w_sum,0.25
674,Config 3,Flexible,Config 3 - Flexible Charging,norm_w_sum,6.0
